question,query
Elvis Presley turėjo vaikų?,ASK WHERE bra_open res_Elvis_Presley dbo_child var_uri bra_close 
У Элвіса Прэслі былі дзеці?,ASK WHERE bra_open res_Elvis_Presley dbo_child var_uri bra_close 
Is Michelle Obama the wife of Barack Obama?,ASK WHERE bra_open res_Barack_Obama dbo_spouse res_Michelle_Obama bra_close 
Ist Michelle Obama die Ehefrau von Barack Obama?,ASK WHERE bra_open res_Barack_Obama dbo_spouse res_Michelle_Obama bra_close 
Мишель Обама — жена Барака Обамы?,ASK WHERE bra_open res_Barack_Obama dbo_spouse res_Michelle_Obama bra_close 
Чи є Мішель Обама дружиною Барака Обами?,ASK WHERE bra_open res_Barack_Obama dbo_spouse res_Michelle_Obama bra_close 
Ar Michelle Obama yra Baracko Obamos žmona,ASK WHERE bra_open res_Barack_Obama dbo_spouse res_Michelle_Obama bra_close 
Цi з'яўляецца Мiшэль Абама жонкай Барака Абамы?,ASK WHERE bra_open res_Barack_Obama dbo_spouse res_Michelle_Obama bra_close 
In which city does Sylvester Stallone live?,SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_City sep_dot res_Sylvester_Stallone dbo_residence var_uri bra_close 
In welcher Stadt lebt Sylvester Stallone?,SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_City sep_dot res_Sylvester_Stallone dbo_residence var_uri bra_close 
В каком городе живёт Сильвестр Сталлоне?,SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_City sep_dot res_Sylvester_Stallone dbo_residence var_uri bra_close 
В якому місті живе Сільвестр Сталлоне ?,SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_City sep_dot res_Sylvester_Stallone dbo_residence var_uri bra_close 
Kuriame mieste gyvena Sylvesteris Stallone?,SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_City sep_dot res_Sylvester_Stallone dbo_residence var_uri bra_close 
У якiм горадзе жыве Сiльвестр Сталонэ?,SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_City sep_dot res_Sylvester_Stallone dbo_residence var_uri bra_close 
Сильвестр сталлон ниндәй ҡалала йәшәйһең?,SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_City sep_dot res_Sylvester_Stallone dbo_residence var_uri bra_close 
Which books by Kerouac were published by Viking Press?,SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_Book ; dbo_publisher res_Viking_Press ; dbo_author res_Jack_Kerouac bra_close 
Welche Bücher von Kerouac wurden von Viking Press veröffentlicht?,SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_Book ; dbo_publisher res_Viking_Press ; dbo_author res_Jack_Kerouac bra_close 
Какие книги Керуака опубликованы издательством Viking Press?,SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_Book ; dbo_publisher res_Viking_Press ; dbo_author res_Jack_Kerouac bra_close 
Які книги Керуака були опубліковані в Viking Press ?,SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_Book ; dbo_publisher res_Viking_Press ; dbo_author res_Jack_Kerouac bra_close 
Kokios Keruako knygos buvo atspausdintos Viking Press?,SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_Book ; dbo_publisher res_Viking_Press ; dbo_author res_Jack_Kerouac bra_close 
Якiя кнiгi Дж. Керуака былi выдадзены выдавецтвам Viking Press?,SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_Book ; dbo_publisher res_Viking_Press ; dbo_author res_Jack_Kerouac bra_close 
Who wrote the song Hotel California?,SELECT DISTINCT var_uri WHERE bra_open res_Hotel_California dbo_writer var_uri bra_close 
Wer hat das Lied Hotel California geschrieben?,SELECT DISTINCT var_uri WHERE bra_open res_Hotel_California dbo_writer var_uri bra_close 
Кто написал песню Hotel California?,SELECT DISTINCT var_uri WHERE bra_open res_Hotel_California dbo_writer var_uri bra_close 
Хто написав пісню Готель Каліфорнія?,SELECT DISTINCT var_uri WHERE bra_open res_Hotel_California dbo_writer var_uri bra_close 
Kas parašė dainą Viešbutis Kalifornija?,SELECT DISTINCT var_uri WHERE bra_open res_Hotel_California dbo_writer var_uri bra_close 
Хто склаў песню Hotel California?,SELECT DISTINCT var_uri WHERE bra_open res_Hotel_California dbo_writer var_uri bra_close 
What is the capital of Canada?,SELECT DISTINCT var_uri WHERE bra_open res_Canada dbo_capital var_uri bra_close 
Wie heißt die Hauptstadt von Kanada?,SELECT DISTINCT var_uri WHERE bra_open res_Canada dbo_capital var_uri bra_close 
Как называется столица Канады?,SELECT DISTINCT var_uri WHERE bra_open res_Canada dbo_capital var_uri bra_close 
Столиця Канади ?,SELECT DISTINCT var_uri WHERE bra_open res_Canada dbo_capital var_uri bra_close 
Kokia Kanados sostinė?,SELECT DISTINCT var_uri WHERE bra_open res_Canada dbo_capital var_uri bra_close 
Як называецца сталiца Канады?,SELECT DISTINCT var_uri WHERE bra_open res_Canada dbo_capital var_uri bra_close 
Канаданың Баш Ҡалаһы?,SELECT DISTINCT var_uri WHERE bra_open res_Canada dbo_capital var_uri bra_close 
Who is the mayor of Tel Aviv?,SELECT DISTINCT var_uri WHERE bra_open res_Tel_Aviv dbo_leaderName var_uri bra_close 
Wer ist der Bürgermeister von Tel Aviv?,SELECT DISTINCT var_uri WHERE bra_open res_Tel_Aviv dbo_leaderName var_uri bra_close 
Кто мэр Тель-Авива?,SELECT DISTINCT var_uri WHERE bra_open res_Tel_Aviv dbo_leaderName var_uri bra_close 
Хто є мером Тель-Авіва ?,SELECT DISTINCT var_uri WHERE bra_open res_Tel_Aviv dbo_leaderName var_uri bra_close 
Kas yra Tel-Avivo meras?,SELECT DISTINCT var_uri WHERE bra_open res_Tel_Aviv dbo_leaderName var_uri bra_close 
Хто з'яўляецца мэрам Тэль-Авiва?,SELECT DISTINCT var_uri WHERE bra_open res_Tel_Aviv dbo_leaderName var_uri bra_close 
What form of government does Russia have?,SELECT DISTINCT var_uri WHERE bra_open res_Russia dbo_governmentType var_uri bra_close 
Welche Regierungsform hat Russland?,SELECT DISTINCT var_uri WHERE bra_open res_Russia dbo_governmentType var_uri bra_close 
Какая форма правления в России?,SELECT DISTINCT var_uri WHERE bra_open res_Russia dbo_governmentType var_uri bra_close 
Яка політична система в Росіі ?,SELECT DISTINCT var_uri WHERE bra_open res_Russia dbo_governmentType var_uri bra_close 
Kokia Rusijoje politinė sistema? ,SELECT DISTINCT var_uri WHERE bra_open res_Russia dbo_governmentType var_uri bra_close 
Якая форма дзяржаўнага кiравання дзейнiчае ў Расii?,SELECT DISTINCT var_uri WHERE bra_open res_Russia dbo_governmentType var_uri bra_close 
Рәсәйҙәге сәйәси системаның ниндәй?,SELECT DISTINCT var_uri WHERE bra_open res_Russia dbo_governmentType var_uri bra_close 
Show me the book that Muhammad Ali wrote.,SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_Book ; dbo_author res_Muhammad_Ali bra_close 
"Zeige mir das Buch, das Mahammad Ali geschrieben hat.",SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_Book ; dbo_author res_Muhammad_Ali bra_close 
"Покажи мне книгу, которую написал Мухамед Али.",SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_Book ; dbo_author res_Muhammad_Ali bra_close 
"Покажіть мені книгу , яку написав Мухаммед Алі.",SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_Book ; dbo_author res_Muhammad_Ali bra_close 
"Parodykite man knigą, kurią parašė Muhhamedas Alis.",SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_Book ; dbo_author res_Muhammad_Ali bra_close 
"Пакажыце кнiгу, якую напiсаў Махамед Алі.",SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_Book ; dbo_author res_Muhammad_Ali bra_close 
Who was the first to climb Mount Everest?,SELECT DISTINCT var_uri WHERE bra_open res_Mount_Everest dbo_firstAscentPerson var_uri bra_close 
"Wer war der erste, der den Mount Everest bestiegen hat?",SELECT DISTINCT var_uri WHERE bra_open res_Mount_Everest dbo_firstAscentPerson var_uri bra_close 
Кто первый поднялся на Эверест?,SELECT DISTINCT var_uri WHERE bra_open res_Mount_Everest dbo_firstAscentPerson var_uri bra_close 
Хто перший покорив Еверест ?,SELECT DISTINCT var_uri WHERE bra_open res_Mount_Everest dbo_firstAscentPerson var_uri bra_close 
Kas pirmas užlipo į Everestą? ,SELECT DISTINCT var_uri WHERE bra_open res_Mount_Everest dbo_firstAscentPerson var_uri bra_close 
Хто першы ўзышоў на Эверэст?,SELECT DISTINCT var_uri WHERE bra_open res_Mount_Everest dbo_firstAscentPerson var_uri bra_close 
Беренсе эверест кем яулар?,SELECT DISTINCT var_uri WHERE bra_open res_Mount_Everest dbo_firstAscentPerson var_uri bra_close 
How many languages are spoken in Colombia?,SELECT (COUNT(DISTINCT var_uri) AS var_c) WHERE bra_open var_uri rdf_type dbo_Language sep_dot res_Colombia dbo_language var_uri bra_close 
Wie viele Sprachen werden in Kolumbien gesprochen?,SELECT (COUNT(DISTINCT var_uri) AS var_c) WHERE bra_open var_uri rdf_type dbo_Language sep_dot res_Colombia dbo_language var_uri bra_close 
На скольких языках говорят в Колумбии?,SELECT (COUNT(DISTINCT var_uri) AS var_c) WHERE bra_open var_uri rdf_type dbo_Language sep_dot res_Colombia dbo_language var_uri bra_close 
На скількох мовах говорять в Колумбіі ?,SELECT (COUNT(DISTINCT var_uri) AS var_c) WHERE bra_open var_uri rdf_type dbo_Language sep_dot res_Colombia dbo_language var_uri bra_close 
Keliomis kalbomis kalbama Kolumbijoje?,SELECT (COUNT(DISTINCT var_uri) AS var_c) WHERE bra_open var_uri rdf_type dbo_Language sep_dot res_Colombia dbo_language var_uri bra_close 
Колькiмi мовамi карыстаюцца ў Калумбii?,SELECT (COUNT(DISTINCT var_uri) AS var_c) WHERE bra_open var_uri rdf_type dbo_Language sep_dot res_Colombia dbo_language var_uri bra_close 
What is the currency of the Czech Republic?,SELECT DISTINCT var_uri WHERE bra_open res_Czech_Republic dbo_currency var_uri bra_close 
Wie heißt die Währung in Tschechien?,SELECT DISTINCT var_uri WHERE bra_open res_Czech_Republic dbo_currency var_uri bra_close 
Какая валюта в Чешской Республике?,SELECT DISTINCT var_uri WHERE bra_open res_Czech_Republic dbo_currency var_uri bra_close 
Як називається валюта Чеської Республіки?,SELECT DISTINCT var_uri WHERE bra_open res_Czech_Republic dbo_currency var_uri bra_close 
Kokią valiutą turi Čekijos respiblika?,SELECT DISTINCT var_uri WHERE bra_open res_Czech_Republic dbo_currency var_uri bra_close 
Якая вылюта ў Чэшскай Рэспублікі?,SELECT DISTINCT var_uri WHERE bra_open res_Czech_Republic dbo_currency var_uri bra_close 
Чех республикаһы вылюта ниндәй була?,SELECT DISTINCT var_uri WHERE bra_open res_Czech_Republic dbo_currency var_uri bra_close 
Where in France is sparkling wine produced?,SELECT DISTINCT var_uri WHERE bra_open var_uri dbo_wineProduced res_Sparkling_wine ; dbo_location res_France bra_close 
Wo in Frankreich wird Sekt hergestellt?,SELECT DISTINCT var_uri WHERE bra_open var_uri dbo_wineProduced res_Sparkling_wine ; dbo_location res_France bra_close 
Где во Франции производят игристое вино?,SELECT DISTINCT var_uri WHERE bra_open var_uri dbo_wineProduced res_Sparkling_wine ; dbo_location res_France bra_close 
Де у Франції виробляють шампанське?,SELECT DISTINCT var_uri WHERE bra_open var_uri dbo_wineProduced res_Sparkling_wine ; dbo_location res_France bra_close 
Kur Prancūzijoje gaminamas putojantis vynas?,SELECT DISTINCT var_uri WHERE bra_open var_uri dbo_wineProduced res_Sparkling_wine ; dbo_location res_France bra_close 
Дзе ў Францыі вырабляюць ігрістое віно?,SELECT DISTINCT var_uri WHERE bra_open var_uri dbo_wineProduced res_Sparkling_wine ; dbo_location res_France bra_close 
Бызырлаҡ шараптар франция ҡайҙа етештерәләр?,SELECT DISTINCT var_uri WHERE bra_open var_uri dbo_wineProduced res_Sparkling_wine ; dbo_location res_France bra_close 
When did Boris Becker end his active career?,SELECT DISTINCT var_d WHERE bra_open res_Boris_Becker dbo_activeYearsEndDate var_d bra_close 
Wann hat Boris Becker seine aktive Karriere beendet?,SELECT DISTINCT var_d WHERE bra_open res_Boris_Becker dbo_activeYearsEndDate var_d bra_close 
Когда закончил свою карьеру Борис Беккер?,SELECT DISTINCT var_d WHERE bra_open res_Boris_Becker dbo_activeYearsEndDate var_d bra_close 
Коли Борис Беккер завершив свою активну кар'єру?,SELECT DISTINCT var_d WHERE bra_open res_Boris_Becker dbo_activeYearsEndDate var_d bra_close 
Kada Borisas Beckeris baigė aktyvią karjerą?,SELECT DISTINCT var_d WHERE bra_open res_Boris_Becker dbo_activeYearsEndDate var_d bra_close 
Калі скончыў актыўную кар'еру Барыс Бекер?,SELECT DISTINCT var_d WHERE bra_open res_Boris_Becker dbo_activeYearsEndDate var_d bra_close 
Борис Беккер карьерасын касан туктаткан?,SELECT DISTINCT var_d WHERE bra_open res_Boris_Becker dbo_activeYearsEndDate var_d bra_close 
Which movies starring Mickey Rourke were directed by Guy Ritchie?,SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_Film ; dbo_starring res_Mickey_Rourke ; dbo_director res_Guy_Ritchie bra_close 
In welchen Filmen mit Mickey Rourke hat Guy Ritchie Regie geführt?,SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_Film ; dbo_starring res_Mickey_Rourke ; dbo_director res_Guy_Ritchie bra_close 
Какие фильмы с Микки Рурком в главной роли срежессированы Гаем Ричи?,SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_Film ; dbo_starring res_Mickey_Rourke ; dbo_director res_Guy_Ritchie bra_close 
У яких фільмах Гая Річі знімався Міккі Рурк?,SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_Film ; dbo_starring res_Mickey_Rourke ; dbo_director res_Guy_Ritchie bra_close 
Koks filmas su Miki Rurku vaidmenyje buvo nufilmuotas Gajumi Richi?,SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_Film ; dbo_starring res_Mickey_Rourke ; dbo_director res_Guy_Ritchie bra_close 
Які фільм з удзелам Мікі Рурка быў зняты Гаем Рычы?,SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_Film ; dbo_starring res_Mickey_Rourke ; dbo_director res_Guy_Ritchie bra_close 
Гаем Рич ниндай кино тошерган Михаил Рурка катнашлыгында?,SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_Film ; dbo_starring res_Mickey_Rourke ; dbo_director res_Guy_Ritchie bra_close 
In which films did Julia Roberts as well as Richard Gere play?,SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_Film ; dbo_starring res_Julia_Roberts ; dbo_starring res_Richard_Gere bra_close 
In welchen Filmen haben Julia Roberts und Richard Gere gemeinsam mitgespielt?,SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_Film ; dbo_starring res_Julia_Roberts ; dbo_starring res_Richard_Gere bra_close 
В каких фильмах играли Джулия Робертс и Ричард Гир?,SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_Film ; dbo_starring res_Julia_Roberts ; dbo_starring res_Richard_Gere bra_close 
В яких фільмах знімались одночасно Джулія Робертс та Річард Гір?,SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_Film ; dbo_starring res_Julia_Roberts ; dbo_starring res_Richard_Gere bra_close 
Kokiuose filmuose vaidino Džiulija Roberts ir Richardas Gyras?,SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_Film ; dbo_starring res_Julia_Roberts ; dbo_starring res_Richard_Gere bra_close 
У якіх фільмах сыгралі Джулія Робертс і Рычард Гір?,SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_Film ; dbo_starring res_Julia_Roberts ; dbo_starring res_Richard_Gere bra_close 
Джулия Робертс  менан Ричард Гир ниндай кинола тошкан?,SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_Film ; dbo_starring res_Julia_Roberts ; dbo_starring res_Richard_Gere bra_close 
Show me Hemingway's autobiography.,SELECT DISTINCT var_uri WHERE bra_open var_uri dbo_author res_Ernest_Hemingway ; dbo_literaryGenre res_Autobiography bra_close 
Zeige mir die Autobiographie von Hemingway.,SELECT DISTINCT var_uri WHERE bra_open var_uri dbo_author res_Ernest_Hemingway ; dbo_literaryGenre res_Autobiography bra_close 
Покажите мне автобиографию Хэммингуэя?,SELECT DISTINCT var_uri WHERE bra_open var_uri dbo_author res_Ernest_Hemingway ; dbo_literaryGenre res_Autobiography bra_close 
Покажіть мені автобіографію Хемінгуея.,SELECT DISTINCT var_uri WHERE bra_open var_uri dbo_author res_Ernest_Hemingway ; dbo_literaryGenre res_Autobiography bra_close 
Parodyk man Heminguejaus autobiografiją,SELECT DISTINCT var_uri WHERE bra_open var_uri dbo_author res_Ernest_Hemingway ; dbo_literaryGenre res_Autobiography bra_close 
Пакажы мне аўтабіяграфію Хэмінгуэйя. ,SELECT DISTINCT var_uri WHERE bra_open var_uri dbo_author res_Ernest_Hemingway ; dbo_literaryGenre res_Autobiography bra_close 
How tall is Amazon Eve?,SELECT DISTINCT var_height WHERE bra_open res_Amazon_Eve dbo_height var_height bra_close 
Wie groß ist Amazon Eve?,SELECT DISTINCT var_height WHERE bra_open res_Amazon_Eve dbo_height var_height bra_close 
Какой рост у Амазонки Евы?,SELECT DISTINCT var_height WHERE bra_open res_Amazon_Eve dbo_height var_height bra_close 
Який зріст має Амазон Ів?,SELECT DISTINCT var_height WHERE bra_open res_Amazon_Eve dbo_height var_height bra_close 
Koks Amazon Iv ūgis?,SELECT DISTINCT var_height WHERE bra_open res_Amazon_Eve dbo_height var_height bra_close 
Які рост у Амазон Іў?,SELECT DISTINCT var_height WHERE bra_open res_Amazon_Eve dbo_height var_height bra_close 
Амазон Ивдын озонлого ниса?,SELECT DISTINCT var_height WHERE bra_open res_Amazon_Eve dbo_height var_height bra_close 
What are the five boroughs of New York?,SELECT DISTINCT var_uri WHERE bra_open var_uri dbo_governmentType dbr_Borough_(New_York_City) bra_close 
Wie heißen die fünf Bezirke von New York?,SELECT DISTINCT var_uri WHERE bra_open var_uri dbo_governmentType dbr_Borough_(New_York_City) bra_close 
Перечислите пять районов Нью Йорка?,SELECT DISTINCT var_uri WHERE bra_open var_uri dbo_governmentType dbr_Borough_(New_York_City) bra_close 
Як називаються 5 районів Нью-Йорку?,SELECT DISTINCT var_uri WHERE bra_open var_uri dbo_governmentType dbr_Borough_(New_York_City) bra_close 
Kaip vadinasi penki Nju Jorko rajonai?,SELECT DISTINCT var_uri WHERE bra_open var_uri dbo_governmentType dbr_Borough_(New_York_City) bra_close 
Як называюцца пяць раёнаў Нью-Ёрка?,SELECT DISTINCT var_uri WHERE bra_open var_uri dbo_governmentType dbr_Borough_(New_York_City) bra_close 
Нью Йорктын биш районы?,SELECT DISTINCT var_uri WHERE bra_open var_uri dbo_governmentType dbr_Borough_(New_York_City) bra_close 
Give me all Canadian Grunge record labels.,SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_RecordLabel ; dbo_genre res_Grunge ; dbo_country res_Canada bra_close 
Liste alle kanadischen Grunge Plattenlabel auf.,SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_RecordLabel ; dbo_genre res_Grunge ; dbo_country res_Canada bra_close 
Перечислите все канадские лейблы в стиле гранж.,SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_RecordLabel ; dbo_genre res_Grunge ; dbo_country res_Canada bra_close 
"Перелічіть звукозаписувальні компанії Канади, які записують гранж.",SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_RecordLabel ; dbo_genre res_Grunge ; dbo_country res_Canada bra_close 
Išvardink man visas granž stiliaus garso įrašų kompanijas iš Kanados,SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_RecordLabel ; dbo_genre res_Grunge ; dbo_country res_Canada bra_close 
Назаві мне ўсе канадскія гуказапісвальныя кампаніі ў стылі гранж.,SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_RecordLabel ; dbo_genre res_Grunge ; dbo_country res_Canada bra_close 
Канаданын гранж стиленда  тауыш язган компанияларын айт.,SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_RecordLabel ; dbo_genre res_Grunge ; dbo_country res_Canada bra_close 
In which country does the Ganges start?,SELECT DISTINCT var_uri WHERE bra_open res_Ganges dbo_sourceCountry var_uri bra_close 
In welchem Land entspringt der Ganges?,SELECT DISTINCT var_uri WHERE bra_open res_Ganges dbo_sourceCountry var_uri bra_close 
В какой стране исток Ганга?,SELECT DISTINCT var_uri WHERE bra_open res_Ganges dbo_sourceCountry var_uri bra_close 
В якій країні знаходиться витік Гангу?,SELECT DISTINCT var_uri WHERE bra_open res_Ganges dbo_sourceCountry var_uri bra_close 
Kokioje šalyje prasideda Gangas?,SELECT DISTINCT var_uri WHERE bra_open res_Ganges dbo_sourceCountry var_uri bra_close 
У якой краіне пачынаецца Ганг?,SELECT DISTINCT var_uri WHERE bra_open res_Ganges dbo_sourceCountry var_uri bra_close 
Ганг ниндай илда башлана?,SELECT DISTINCT var_uri WHERE bra_open res_Ganges dbo_sourceCountry var_uri bra_close 
Who is the founder of Penguin Books?,SELECT DISTINCT var_uri WHERE bra_open res_Penguin_Books dbo_founder var_uri bra_close 
Wer ist der Gründer von Penguin Buks?,SELECT DISTINCT var_uri WHERE bra_open res_Penguin_Books dbo_founder var_uri bra_close 
Qui est le fondateur De Penguin Books?,SELECT DISTINCT var_uri WHERE bra_open res_Penguin_Books dbo_founder var_uri bra_close 
Кто является основателем Пингвин букс?,SELECT DISTINCT var_uri WHERE bra_open res_Penguin_Books dbo_founder var_uri bra_close 
"Хто є засновником видавництва ""Penguin Books""?",SELECT DISTINCT var_uri WHERE bra_open res_Penguin_Books dbo_founder var_uri bra_close 
Kas yra „Penguin Books“ įkūrėjas?,SELECT DISTINCT var_uri WHERE bra_open res_Penguin_Books dbo_founder var_uri bra_close 
Хто з'яўляецца заснавальнікам Penguin Books?,SELECT DISTINCT var_uri WHERE bra_open res_Penguin_Books dbo_founder var_uri bra_close 
Penguin Boksты кем уйлап тапкан?,SELECT DISTINCT var_uri WHERE bra_open res_Penguin_Books dbo_founder var_uri bra_close 
Ո՞վ է Պինգվին բուքսի հիմնադիրը:,SELECT DISTINCT var_uri WHERE bra_open res_Penguin_Books dbo_founder var_uri bra_close 
Who wrote the Game of Thrones theme?,SELECT DISTINCT var_uri WHERE bra_open res_Game_of_Thrones dbo_composer var_uri bra_close 
Wer hat die Musik für Game of Thrones geschrieben?,SELECT DISTINCT var_uri WHERE bra_open res_Game_of_Thrones dbo_composer var_uri bra_close 
Qui a écrit la musique pour Game of Thrones?,SELECT DISTINCT var_uri WHERE bra_open res_Game_of_Thrones dbo_composer var_uri bra_close 
Кто написал заглавную музыкальную тему Игры Престолов?,SELECT DISTINCT var_uri WHERE bra_open res_Game_of_Thrones dbo_composer var_uri bra_close 
"Хто написав саундтрек до ""Гри престолів""?",SELECT DISTINCT var_uri WHERE bra_open res_Game_of_Thrones dbo_composer var_uri bra_close 
Kas parašė pagrindinę teminę dainą „Game of Thrones“?,SELECT DISTINCT var_uri WHERE bra_open res_Game_of_Thrones dbo_composer var_uri bra_close 
Хто злажыў галоўную музычную тэму Гульні тронаў?,SELECT DISTINCT var_uri WHERE bra_open res_Game_of_Thrones dbo_composer var_uri bra_close 
Ո՞վ է գրել Գահերի խաղի երաժշտությունը:,SELECT DISTINCT var_uri WHERE bra_open res_Game_of_Thrones dbo_composer var_uri bra_close 
Who is the president of Eritrea?,"SELECT DISTINCT var_uri WHERE bra_open res_Eritrea dbo_leader var_uri ; dbo_leaderTitle ""President""@en bra_close "
Wer ist der Präsident von Eritrea?,"SELECT DISTINCT var_uri WHERE bra_open res_Eritrea dbo_leader var_uri ; dbo_leaderTitle ""President""@en bra_close "
Qui est le président de l'Érythrée?,"SELECT DISTINCT var_uri WHERE bra_open res_Eritrea dbo_leader var_uri ; dbo_leaderTitle ""President""@en bra_close "
Кто является президентом Эритреи?,"SELECT DISTINCT var_uri WHERE bra_open res_Eritrea dbo_leader var_uri ; dbo_leaderTitle ""President""@en bra_close "
Хто є президентом Ерітреї?,"SELECT DISTINCT var_uri WHERE bra_open res_Eritrea dbo_leader var_uri ; dbo_leaderTitle ""President""@en bra_close "
Kas yra Eritrėjos prezidentas?,"SELECT DISTINCT var_uri WHERE bra_open res_Eritrea dbo_leader var_uri ; dbo_leaderTitle ""President""@en bra_close "
Хто прэзідэнт Эрытрэі?,"SELECT DISTINCT var_uri WHERE bra_open res_Eritrea dbo_leader var_uri ; dbo_leaderTitle ""President""@en bra_close "
Эритрея президент кем?,"SELECT DISTINCT var_uri WHERE bra_open res_Eritrea dbo_leader var_uri ; dbo_leaderTitle ""President""@en bra_close "
Ո՞վ է Էրիթրեայի նախագահը:,"SELECT DISTINCT var_uri WHERE bra_open res_Eritrea dbo_leader var_uri ; dbo_leaderTitle ""President""@en bra_close "
In which city did John F. Kennedy die?,SELECT DISTINCT var_uri WHERE bra_open res_John_F sep_dot _Kennedy dbo_deathPlace var_uri sep_dot var_uri rdf_type dbo_City bra_close 
In welcher Stadt starb John F. Kennedy?,SELECT DISTINCT var_uri WHERE bra_open res_John_F sep_dot _Kennedy dbo_deathPlace var_uri sep_dot var_uri rdf_type dbo_City bra_close 
Dans quelle ville est mort John F. Kennedy?,SELECT DISTINCT var_uri WHERE bra_open res_John_F sep_dot _Kennedy dbo_deathPlace var_uri sep_dot var_uri rdf_type dbo_City bra_close 
В каком городе погиб Джон Ф. Кеннеди?,SELECT DISTINCT var_uri WHERE bra_open res_John_F sep_dot _Kennedy dbo_deathPlace var_uri sep_dot var_uri rdf_type dbo_City bra_close 
У якому місті загинув Джон Ф. Кеннеді?,SELECT DISTINCT var_uri WHERE bra_open res_John_F sep_dot _Kennedy dbo_deathPlace var_uri sep_dot var_uri rdf_type dbo_City bra_close 
Kuriame mieste mirė Džonas Kenedis?,SELECT DISTINCT var_uri WHERE bra_open res_John_F sep_dot _Kennedy dbo_deathPlace var_uri sep_dot var_uri rdf_type dbo_City bra_close 
У якім горадзе памёр Джон Кэнэдзі?,SELECT DISTINCT var_uri WHERE bra_open res_John_F sep_dot _Kennedy dbo_deathPlace var_uri sep_dot var_uri rdf_type dbo_City bra_close 
Ниндәй ҡалаһында вафат булған джон Кеннеди?,SELECT DISTINCT var_uri WHERE bra_open res_John_F sep_dot _Kennedy dbo_deathPlace var_uri sep_dot var_uri rdf_type dbo_City bra_close 
Ո՞ր քաղաքում է մահացել Ոն Ֆ. Քենեդին:,SELECT DISTINCT var_uri WHERE bra_open res_John_F sep_dot _Kennedy dbo_deathPlace var_uri sep_dot var_uri rdf_type dbo_City bra_close 
What is the highest mountain in Australia?,SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_Mountain ; dbo_locatedInArea res_Australia ; dbo_elevation var_elevation bra_close ORDER BY DESC( var_elevation) LIMIT 1
Was ist der höchste Berg in Australien?,SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_Mountain ; dbo_locatedInArea res_Australia ; dbo_elevation var_elevation bra_close ORDER BY DESC( var_elevation) LIMIT 1
Quelle est la plus haute montagne d'Australie?,SELECT DISTINCT var_uri WHERE bra_open var_uri rdf_type dbo_Mountain ; dbo_locatedInArea res_Australia ; dbo_elevation var_elevation bra_close ORDER BY DESC( var_elevation) LIMIT 1
